,time,a,dadt,H,part_h,evt_h,H_h
1932,19.211950091570007,1.5739609269429353,0.05461269173502571,0.03469761593199049,60.53203109343265,-57.629839580464456,28.820423915005076
1933,19.221950091570008,1.5745070538602857,0.05460322201230862,0.03467956645760054,60.563034265097286,-57.65983923062591,28.835423915192433
1934,19.23195009157001,1.5750530860804088,0.05459375885429586,0.034661535751886886,60.594037262814,-57.68983888084789,28.85042391537895
1935,19.24195009157001,1.5755990236689519,0.054584302253038244,0.03464352378559668,60.62504008670337,-57.719838531130364,28.865423915559013
1936,19.251950091570013,1.5761448666914823,0.05457485220056437,0.034625530529515065,60.65604273688584,-57.74983818147329,28.880423915745997
1937,19.261950091570014,1.576690615213488,0.054565408688947235,0.03460755595450724,60.6870452134817,-57.77983783187662,28.8954239159371
1938,19.271950091570016,1.5772362693003776,0.05455597171028206,0.03458960003150429,60.7180475166111,-57.809837482340306,28.91042391612501
1939,19.281950091570017,1.5777818290174805,0.05454654125666405,0.034571662731488914,60.74904964639404,-57.839837132864325,28.925423916309636
1940,19.29195009157002,1.5783272944300473,0.05453711732018842,0.03455374402549531,60.78005160295038,-57.869836783448605,28.940423916498162
1941,19.30195009157002,1.5788726656032492,0.0545276998929948,0.03453584388463719,60.811053386399834,-57.899836434093146,28.955423916681433
1942,19.311950091570022,1.5794179426021793,0.054518288967200595,0.03451796228006545,60.84205499686197,-57.92983608479787,28.970423916869287
1943,19.321950091570024,1.5799631254918514,0.05450888453496763,0.03450009918301018,60.87305643445621,-57.959835735562756,28.985423917055204
1944,19.331950091570025,1.5805082143372011,0.05449948658845774,0.03448225456475248,60.90405769930184,-57.98983538638777,29.00042391723983
1945,19.341950091570027,1.5810532092030858,0.05449009511983274,0.03446442839662426,60.935058791517974,-58.01983503727284,29.015423917431008
1946,19.35195009157003,1.5815981101542842,0.05448071012129888,0.03444662065003626,60.96605971122362,-58.049834688217935,29.03042391762013
1947,19.36195009157003,1.5821429172554973,0.05447133158508458,0.03442883129646379,60.99706045853763,-58.079834339223034,29.045423917793883
1948,19.37195009157003,1.5826876305713482,0.05446195950335168,0.03441106030739052,61.0280610335787,-58.10983399028808,29.060423917981634
1949,19.381950091570033,1.5832322501663818,0.05445259386835081,0.0343933076544066,61.059061436465406,-58.13983364141305,29.075423918172525
1950,19.391950091570035,1.5837767761050654,0.05444323467235483,0.03437557330916636,61.09006166731615,-58.16983329259787,29.090423918350965
